PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
47.0,70.0,2.0,32.0,600.0,50.0,19.6,1007.9,10.6,0.0,1.5
52.0,82.0,5.0,28.0,600.0,66.0,20.7,1007.3,11.1,0.0,1.4
57.0,107.0,5.0,25.0,600.0,85.0,22.4,1006.7,11.5,0.0,2.0
55.0,103.0,2.0,23.0,600.0,112.0,22.6,1005.9,11.6,0.0,2.9
36.0,52.0,2.0,16.0,500.0,136.0,23.9,1005.1,11.9,0.0,2.1
39.0,58.0,2.0,16.0,500.0,148.0,24.0,1004.2,12.0,0.0,2.4
38.0,56.0,2.0,15.0,500.0,154.0,24.0,1003.7,11.7,0.0,2.8
38.0,69.0,2.0,18.0,600.0,154.0,23.7,1004.1,12.3,0.0,1.9
48.0,74.0,2.0,23.0,600.0,146.0,22.7,1003.4,12.3,0.0,3.5
42.0,84.0,2.0,23.0,500.0,128.0,22.2,1004.4,12.4,0.0,4.1
46.0,77.0,2.0,30.0,600.0,114.0,21.4,1003.6,13.1,0.0,2.1
49.0,88.0,2.0,34.0,600.0,103.0,20.6,1004.9,13.3,0.0,1.2
50.0,68.0,2.0,35.0,600.0,92.0,21.0,1005.4,11.9,0.0,2.4
57.0,100.0,2.0,31.0,600.0,90.0,19.8,1005.4,13.0,0.0,2.1
63.0,80.0,2.0,49.0,700.0,61.0,18.7,1005.5,13.3,0.0,0.9
83.0,127.0,2.0,85.0,1100.0,17.0,18.2,1006.1,13.7,0.0,1.2
120.0,142.0,4.0,77.0,1400.0,13.0,17.0,1006.4,13.9,0.0,1.4
137.0,140.0,6.0,58.0,1200.0,22.0,16.3,1006.9,13.8,0.0,1.2
133.0,133.0,9.0,49.0,1000.0,40.0,15.5,1007.2,13.5,0.0,1.2
105.0,210.0,4.0,15.0,500.0,69.0,18.8,1007.4,-7.6,0.0,3.3
83.0,430.0,4.0,15.0,300.0,71.0,18.5,1008.6,-8.7,0.0,3.8
65.0,336.0,3.0,16.0,300.0,74.0,18.2,1009.4,-7.3,0.0,3.2
36.0,234.0,5.0,12.0,300.0,78.0,18.8,1009.9,-6.1,0.0,3.7
25.0,154.0,4.0,11.0,300.0,82.0,19.6,1010.4,-5.4,0.0,4.1
22.0,112.0,4.0,11.0,300.0,84.0,20.4,1010.6,-3.3,0.0,3.9
23.0,88.0,5.0,12.0,300.0,86.0,21.1,1010.7,-4.2,0.0,3.7
20.0,66.0,5.0,12.0,300.0,91.0,21.9,1010.2,-2.8,0.0,5.7
15.0,50.0,4.0,11.0,300.0,104.0,22.5,1010.1,-4.6,0.0,4.6
17.0,25.0,3.0,9.0,200.0,105.0,23.1,1009.7,-6.9,0.0,6.3
10.0,44.0,3.0,10.0,300.0,104.0,22.5,1009.1,-9.5,0.0,8.2
13.0,56.0,4.0,11.0,300.0,103.0,22.4,1009.6,-7.4,0.0,7.1
7.0,42.0,2.0,11.0,300.0,104.0,21.9,1009.6,-8.8,0.0,7.2
11.0,27.0,2.0,11.0,300.0,101.0,21.3,1009.9,-9.3,0.0,4.4
11.0,23.0,2.0,14.0,300.0,96.0,20.2,1010.4,-11.3,0.0,2.8
10.0,25.0,2.0,22.0,300.0,88.0,19.1,1011.2,-10.0,0.0,1.4
15.0,30.0,2.0,26.0,400.0,78.0,17.9,1012.1,-9.1,0.0,1.7
19.0,41.0,2.0,33.0,400.0,64.0,17.7,1012.9,-7.7,0.0,2.5
10.0,49.0,2.0,26.0,300.0,67.0,15.9,1013.1,-5.8,0.0,0.8
6.0,32.0,2.0,24.0,300.0,67.0,13.3,1013.7,-3.1,0.0,0.7
9.0,32.0,2.0,16.0,300.0,75.0,15.7,1013.9,-9.3,0.0,2.2
9.0,31.0,2.0,16.0,300.0,72.0,15.7,1014.1,-10.9,0.0,3.8
12.0,83.0,2.0,15.0,300.0,72.0,15.3,1014.6,-12.1,0.0,3.4
8.0,48.0,2.0,12.0,200.0,78.0,14.7,1014.5,-14.5,0.0,2.8
5.0,33.0,2.0,12.0,300.0,79.0,14.0,1014.7,-15.0,0.0,2.9
3.0,27.0,2.0,16.0,300.0,73.0,13.5,1015.4,-13.5,0.0,1.6
4.0,30.0,2.0,26.0,300.0,63.0,15.2,1015.5,-9.7,0.0,1.3
3.0,35.0,3.0,30.0,400.0,58.0,15.8,1015.2,-11.7,0.0,2.2
10.0,36.0,5.0,27.0,400.0,61.0,17.6,1014.6,-9.4,0.0,1.7
16.0,34.0,4.0,22.0,400.0,67.0,18.6,1014.3,-10.4,0.0,1.9
13.0,25.0,4.0,22.0,400.0,70.0,20.2,1013.0,-9.1,0.0,2.4
5.0,40.0,3.0,17.0,300.0,86.0,21.2,1011.6,-8.4,0.0,4.4
11.0,49.0,4.0,16.0,300.0,93.0,21.7,1010.3,-7.0,0.0,4.3
12.0,54.0,4.0,15.0,300.0,99.0,22.7,1009.1,-6.2,0.0,4.6
11.0,65.0,4.0,16.0,300.0,103.0,22.9,1008.0,-5.1,0.0,4.8
19.0,80.0,7.0,18.0,300.0,104.0,22.6,1006.8,-3.7,0.0,5.0
28.0,96.0,12.0,20.0,400.0,112.0,22.6,1006.2,-0.9,0.0,5.1
23.0,73.0,7.0,22.0,400.0,115.0,22.0,1005.2,-1.4,0.0,5.5
33.0,110.0,10.0,27.0,400.0,120.0,21.3,1004.9,-0.7,0.0,4.7
58.0,149.0,19.0,35.0,600.0,119.0,20.4,1005.1,2.7,0.0,5.4
71.0,148.0,17.0,35.0,600.0,108.0,19.6,1005.2,2.9,0.0,5.8
57.0,118.0,14.0,34.0,600.0,99.0,19.2,1004.7,2.9,0.0,5.8
57.0,99.0,14.0,35.0,600.0,91.0,18.5,1004.2,2.7,0.0,4.6
46.0,87.0,17.0,34.0,500.0,86.0,18.6,1003.0,3.2,0.0,5.0
43.0,84.0,19.0,31.0,500.0,80.0,18.3,1002.1,3.7,0.0,3.7
48.0,87.0,17.0,32.0,500.0,58.0,17.5,1001.3,4.1,0.0,3.2
54.0,89.0,19.0,34.0,500.0,45.0,16.4,1000.6,4.4,0.0,2.4
55.0,91.0,18.0,37.0,400.0,56.0,14.0,1000.0,4.6,0.0,0.5
55.0,99.0,16.0,43.0,600.0,46.0,11.9,1001.0,5.5,0.0,0.3
57.0,117.0,12.0,88.0,800.0,9.0,13.1,1001.8,5.3,0.0,3.1
69.0,130.0,16.0,76.0,800.0,20.0,13.7,1002.3,5.3,0.0,1.1
79.0,148.0,22.0,68.0,900.0,36.0,16.0,1001.4,5.6,0.0,1.2
73.0,109.0,19.0,67.0,900.0,43.0,18.9,1001.0,5.7,0.0,0.5
100.0,124.0,13.0,61.0,800.0,57.0,20.8,1000.8,3.9,0.0,1.6
78.0,133.0,8.0,46.0,600.0,76.0,21.8,1000.8,2.5,0.0,1.7
68.0,144.0,8.0,39.0,600.0,89.0,23.3,1000.3,1.6,0.0,1.6
82.0,156.0,8.0,39.0,600.0,94.0,25.0,999.9,2.4,0.0,1.0
68.0,162.0,6.0,40.0,600.0,120.0,25.8,999.4,2.5,0.0,1.6
53.0,152.0,6.0,39.0,600.0,105.0,26.8,998.8,1.2,0.0,1.8
36.0,124.0,2.0,11.0,300.0,109.0,27.5,998.5,-6.9,0.0,5.1
27.0,101.0,2.0,11.0,200.0,107.0,26.7,998.9,-7.5,0.0,3.8
26.0,78.0,2.0,14.0,300.0,102.0,25.6,999.3,-8.3,0.0,3.8
20.0,70.0,2.0,20.0,300.0,94.0,24.5,1000.1,-7.9,0.0,3.3
20.0,71.0,2.0,32.0,300.0,76.0,22.8,1001.5,-7.1,0.0,0.9
26.0,84.0,2.0,57.0,600.0,52.0,21.6,1002.6,-6.2,0.0,1.2
20.0,64.0,2.0,50.0,500.0,56.0,20.6,1003.5,-7.9,0.0,1.6
19.0,58.0,2.0,34.0,300.0,68.0,20.2,1004.4,-7.3,0.0,2.1
15.0,47.0,2.0,35.0,300.0,65.0,19.0,1005.0,-7.4,0.0,1.5
18.0,45.0,2.0,27.0,300.0,73.0,18.6,1005.6,-10.4,0.0,2.6
20.0,45.0,2.0,22.0,200.0,76.0,16.3,1006.1,-8.8,0.0,1.6
23.0,57.0,2.0,23.0,200.0,73.0,16.1,1006.6,-10.6,0.0,2.0
18.0,64.0,2.0,19.0,200.0,76.0,15.3,1007.2,-10.4,0.0,2.1
21.0,61.0,2.0,19.0,200.0,75.0,14.1,1007.5,-10.6,0.0,1.7
21.0,47.0,2.0,28.0,300.0,64.0,13.7,1007.7,-8.9,0.0,1.2
18.0,46.0,2.0,41.0,300.0,51.0,15.4,1007.9,-6.9,0.0,1.7
15.0,39.0,2.0,38.0,400.0,55.0,17.2,1008.1,-8.9,0.0,1.8
16.0,31.0,2.0,29.0,300.0,67.0,18.5,1008.3,-10.5,0.0,2.7
13.0,29.0,2.0,18.0,300.0,83.0,19.5,1008.5,-10.7,0.0,1.9
14.0,33.0,2.0,22.0,300.0,82.0,19.9,1008.1,-10.4,0.0,1.9
14.0,44.0,2.0,20.0,300.0,91.0,21.0,1007.9,-10.6,0.0,2.5
23.0,38.0,2.0,18.0,300.0,101.0,20.9,1007.1,-8.6,0.0,3.2
18.0,55.0,3.0,18.0,300.0,107.0,21.0,1007.1,-8.5,0.0,2.7
17.0,43.0,2.0,17.0,300.0,111.0,21.1,1006.7,-7.5,0.0,2.6
23.0,54.0,4.0,21.0,400.0,104.0,21.0,1006.4,-3.5,0.0,3.7
35.0,196.0,11.0,36.0,600.0,78.0,19.7,1006.9,-3.9,0.0,3.2
32.0,144.0,7.0,28.0,500.0,76.0,19.2,1006.2,-6.5,0.0,2.9
34.0,131.0,6.0,36.0,500.0,67.0,18.3,1006.1,-7.2,0.0,2.4
35.0,135.0,8.0,51.0,600.0,51.0,17.6,1007.2,-5.7,0.0,2.0
30.0,144.0,11.0,52.0,600.0,46.0,17.0,1008.3,-4.9,0.0,1.3
32.0,142.0,10.0,51.0,600.0,44.0,16.4,1008.3,-4.3,0.0,1.4
45.0,156.0,9.0,60.0,700.0,32.0,16.3,1008.2,-4.3,0.0,1.1
41.0,160.0,9.0,50.0,600.0,40.0,16.4,1007.8,-4.8,0.0,1.4
44.0,158.0,7.0,48.0,500.0,40.0,14.6,1007.1,-1.9,0.0,1.0
37.0,178.0,8.0,42.0,600.0,32.0,14.7,1006.9,-3.6,0.0,3.6
34.0,148.0,6.0,22.0,400.0,53.0,13.7,1006.8,-0.7,0.0,1.4
26.0,87.0,5.0,25.0,300.0,70.0,12.4,1006.8,0.8,0.0,1.0
26.0,66.0,5.0,25.0,400.0,65.0,10.4,1006.6,1.7,0.0,0.4
34.0,82.0,5.0,30.0,500.0,58.0,10.1,1007.0,2.9,0.0,0.9
32.0,92.0,6.0,40.0,700.0,49.0,14.0,1007.6,3.2,0.0,0.7
49.0,119.0,8.0,53.0,800.0,38.0,15.4,1008.0,2.2,0.0,1.7
77.0,116.0,8.0,54.0,800.0,41.0,17.0,1007.8,1.0,0.0,1.6
70.0,121.0,7.0,51.0,900.0,52.0,18.9,1007.6,0.5,0.0,1.4
78.0,117.0,8.0,47.0,800.0,66.0,21.0,1007.2,0.2,0.0,1.9
72.0,117.0,8.0,35.0,600.0,82.0,22.4,1006.5,0.2,0.0,1.6
74.0,133.0,7.0,35.0,600.0,91.0,23.4,1005.7,-0.9,0.0,2.9
61.0,140.0,6.0,33.0,600.0,104.0,23.9,1005.3,-1.1,0.0,2.5
61.0,167.0,7.0,25.0,600.0,128.0,24.1,1004.9,2.3,0.0,3.4
54.0,162.0,7.0,19.0,500.0,140.0,23.8,1004.4,4.2,0.0,4.1
35.0,115.0,7.0,16.0,500.0,134.0,23.3,1004.8,3.2,0.0,5.3
36.0,119.0,8.0,18.0,500.0,120.0,22.6,1005.2,2.6,0.0,5.0
40.0,141.0,11.0,21.0,500.0,124.0,21.9,1005.6,5.7,0.0,4.2
46.0,124.0,13.0,24.0,600.0,120.0,21.7,1006.6,5.6,0.0,4.0
53.0,127.0,23.0,28.0,700.0,113.0,20.8,1007.2,7.4,0.0,1.7
57.0,128.0,21.0,39.0,700.0,99.0,19.9,1007.6,2.3,0.0,1.9
59.0,59.0,6.0,34.0,400.0,73.0,18.5,1007.7,-0.9,0.0,1.6
31.0,51.0,2.0,32.0,300.0,66.0,15.9,1007.3,0.4,0.0,0.0
23.0,44.0,3.0,40.0,300.0,57.0,14.8,1006.4,2.0,0.0,0.9
21.0,54.0,3.0,51.0,400.0,42.0,14.4,1006.2,2.3,0.0,0.8
14.0,53.0,4.0,36.0,300.0,51.0,13.2,1006.0,3.8,0.0,0.2
11.0,41.0,4.0,37.0,300.0,49.0,13.2,1005.4,2.7,0.0,0.9
17.0,37.0,3.0,30.0,300.0,55.0,12.1,1004.8,3.6,0.0,0.0
23.0,56.0,4.0,46.0,400.0,37.0,12.3,1004.5,4.3,0.0,1.1
26.0,86.0,9.0,69.0,500.0,17.0,14.9,1004.7,4.3,0.0,1.3
49.0,130.0,15.0,81.0,900.0,12.0,16.5,1005.1,6.0,0.0,1.6
58.0,136.0,18.0,76.0,1000.0,21.0,17.4,1005.4,5.0,0.0,2.0
65.0,135.0,20.0,66.0,1000.0,37.0,18.8,1005.8,7.2,0.0,2.4
74.0,146.0,24.0,55.0,1100.0,64.0,20.6,1005.3,7.2,0.0,2.5
75.0,112.0,24.0,34.0,1200.0,102.0,20.8,1004.5,6.7,0.0,4.4
65.0,95.0,18.0,27.0,1000.0,108.0,21.8,1003.9,5.2,0.0,2.9
54.0,77.0,14.0,23.0,800.0,117.0,22.3,1003.2,5.2,0.0,4.6
52.0,66.0,10.0,20.0,600.0,120.0,23.0,1002.8,5.0,0.0,3.4
46.0,58.0,7.0,19.0,500.0,121.0,23.7,1002.6,4.1,0.0,3.5
33.0,77.0,8.0,25.0,400.0,117.0,23.3,1003.2,5.7,0.0,3.6
65.0,200.0,19.0,33.0,1200.0,131.0,21.3,1004.2,8.9,0.0,3.3
87.0,175.0,26.0,40.0,1800.0,114.0,20.1,1005.7,8.7,0.0,3.7
83.0,144.0,26.0,42.0,1900.0,97.0,19.2,1007.1,9.1,0.0,3.7
75.0,122.0,26.0,41.0,1800.0,90.0,18.4,1008.6,10.2,0.0,3.5
108.0,150.0,21.0,41.0,1800.0,72.0,17.2,1009.7,10.3,0.0,3.3
104.0,123.0,16.0,29.0,1500.0,74.0,15.7,1010.7,9.1,0.0,2.5
85.0,85.0,13.0,27.0,1200.0,61.0,14.8,1011.5,8.1,0.0,2.7
70.0,86.0,13.0,30.0,1300.0,44.0,13.8,1012.3,8.4,0.0,2.1
52.0,64.0,13.0,30.0,1300.0,30.0,13.5,1012.8,6.6,0.0,2.3
49.0,49.0,14.0,28.0,1100.0,25.0,13.3,1013.0,5.4,0.0,2.0
39.0,39.0,13.0,28.0,900.0,41.0,12.9,1013.1,5.1,0.0,1.8
32.0,32.0,12.0,30.0,1100.0,43.0,12.6,1012.8,4.8,0.0,1.6
26.0,39.0,12.0,29.0,1100.0,43.0,12.6,1013.1,4.8,0.0,0.7
33.0,40.0,12.0,39.0,1100.0,35.0,12.8,1013.1,3.4,0.0,1.4
31.0,42.0,12.0,44.0,1100.0,29.0,13.1,1013.6,3.5,0.0,1.0
33.0,40.0,11.0,43.0,1100.0,32.0,13.3,1013.8,3.4,0.0,1.5
28.0,54.0,13.0,42.0,1100.0,35.0,13.8,1014.2,3.3,0.0,1.0
30.0,41.0,12.0,36.0,900.0,42.0,14.1,1014.3,3.5,0.0,0.7
24.0,38.0,7.0,29.0,700.0,54.0,13.9,1014.4,-0.6,0.0,3.8
12.0,96.0,2.0,20.0,400.0,70.0,12.1,1014.4,3.6,0.6,2.8
19.0,41.0,2.0,26.0,500.0,64.0,12.8,1014.0,2.0,0.0,3.1
17.0,25.0,2.0,26.0,400.0,65.0,12.9,1014.0,3.8,0.0,2.6
18.0,60.0,3.0,32.0,500.0,58.0,12.9,1013.7,5.6,0.0,1.3
15.0,31.0,3.0,27.0,500.0,63.0,13.2,1013.3,3.3,0.0,1.7
24.0,26.0,4.0,25.0,600.0,68.0,13.2,1013.3,3.3,0.0,1.3
20.0,35.0,5.0,33.0,700.0,61.0,12.6,1012.9,3.3,0.0,1.6
30.0,47.0,5.0,42.0,700.0,49.0,11.9,1013.3,4.1,0.0,1.1
31.0,44.0,5.0,49.0,800.0,39.0,11.6,1013.8,5.0,0.0,1.1
32.0,34.0,6.0,51.0,800.0,34.0,12.1,1013.7,4.6,0.0,1.1
36.0,46.0,7.0,45.0,800.0,38.0,12.1,1013.7,3.6,0.0,1.1
31.0,44.0,7.0,47.0,800.0,34.0,11.9,1013.2,4.6,0.0,1.2
30.0,47.0,8.0,52.0,800.0,27.0,12.4,1012.7,4.4,0.0,0.4
31.0,38.0,9.0,43.0,800.0,35.0,12.2,1012.7,4.9,0.0,0.7
26.0,28.0,11.0,33.0,900.0,42.0,12.1,1012.2,4.3,0.0,1.0
31.0,36.0,12.0,34.0,900.0,41.0,12.2,1012.1,3.7,0.0,0.9
33.0,36.0,12.0,37.0,900.0,38.0,11.9,1011.4,5.3,0.0,1.2
41.0,58.0,12.0,56.0,1000.0,21.0,12.0,1011.8,4.0,0.0,1.3
35.0,47.0,12.0,57.0,800.0,19.0,12.1,1012.0,2.8,0.0,1.0
38.0,38.0,14.0,57.0,700.0,22.0,12.0,1012.2,3.5,0.0,1.5
36.0,58.0,16.0,49.0,800.0,34.0,11.6,1012.5,2.9,0.0,2.6
39.0,71.0,9.0,41.0,800.0,48.0,9.0,1012.2,6.3,0.1,2.1
34.0,38.0,3.0,46.0,900.0,39.0,8.2,1012.1,6.7,0.8,2.1
45.0,45.0,2.0,57.0,1500.0,25.0,8.6,1011.8,7.8,1.1,1.8
44.0,44.0,2.0,59.0,1500.0,24.0,8.6,1011.4,7.7,3.0,1.8
46.0,46.0,3.0,56.0,1400.0,30.0,8.9,1011.7,7.8,5.2,2.6
43.0,43.0,4.0,56.0,1700.0,26.0,8.9,1011.0,7.8,3.7,1.8
40.0,40.0,3.0,57.0,1600.0,27.0,8.8,1009.7,8.0,3.5,2.0
31.0,31.0,4.0,48.0,1400.0,37.0,9.0,1010.0,8.1,3.2,2.3
31.0,31.0,4.0,44.0,1400.0,40.0,8.8,1009.6,7.9,3.9,1.5
32.0,32.0,4.0,44.0,1400.0,38.0,9.0,1009.7,8.2,2.1,1.3
34.0,34.0,4.0,42.0,1400.0,36.0,9.1,1009.9,8.2,0.8,1.5
34.0,34.0,3.0,41.0,1400.0,35.0,9.2,1010.2,8.3,0.0,1.1
40.0,40.0,2.0,48.0,1500.0,24.0,9.7,1011.0,8.1,0.0,3.0
45.0,45.0,2.0,48.0,1400.0,25.0,9.8,1010.2,7.6,0.0,1.2
45.0,45.0,2.0,52.0,1500.0,18.0,9.9,1009.4,7.3,0.0,1.2
45.0,45.0,2.0,52.0,1500.0,14.0,9.3,1009.2,8.1,0.0,0.3
42.0,42.0,2.0,47.0,1400.0,10.0,9.2,1008.4,8.0,0.0,0.8
44.0,44.0,2.0,41.0,1100.0,9.0,9.7,1008.0,7.6,0.0,1.6
32.0,32.0,2.0,38.0,900.0,14.0,9.7,1008.0,7.6,0.0,2.1
37.0,37.0,3.0,31.0,900.0,22.0,9.1,1007.2,7.4,0.0,0.5
31.0,31.0,2.0,36.0,900.0,17.0,9.3,1006.9,7.2,0.0,1.3
31.0,31.0,2.0,37.0,900.0,16.0,10.2,1007.0,7.3,0.0,2.4
32.0,32.0,3.0,34.0,900.0,22.0,10.8,1006.3,7.5,0.0,2.7
40.0,40.0,5.0,36.0,1000.0,25.0,12.0,1005.7,7.1,0.0,2.9
44.0,44.0,5.0,39.0,1000.0,29.0,13.1,1005.5,6.4,0.0,2.3
41.0,41.0,5.0,37.0,800.0,42.0,15.2,1004.4,5.9,0.0,2.1
35.0,35.0,5.0,31.0,700.0,63.0,17.0,1002.7,5.0,0.0,2.6
24.0,24.0,4.0,21.0,500.0,81.0,18.1,1001.6,3.9,0.0,3.1
18.0,18.0,2.0,18.0,400.0,85.0,17.9,1000.8,3.0,0.0,5.1
10.0,10.0,2.0,13.0,300.0,91.0,18.5,999.3,3.1,0.0,4.5
16.0,16.0,2.0,18.0,300.0,91.0,17.9,998.6,4.1,0.0,4.3
5.0,5.0,2.0,15.0,300.0,91.0,17.5,998.4,3.4,0.0,1.9
6.0,6.0,2.0,14.0,400.0,90.0,17.6,998.0,1.1,0.0,3.3
8.0,8.0,2.0,19.0,400.0,80.0,16.3,998.1,0.8,0.0,2.1
15.0,15.0,2.0,26.0,500.0,68.0,15.9,998.0,1.2,0.0,2.6
11.0,16.0,2.0,29.0,600.0,64.0,15.2,997.9,1.0,0.0,1.7
15.0,21.0,2.0,45.0,600.0,41.0,15.5,997.1,0.9,0.0,2.5
19.0,27.0,2.0,65.0,700.0,21.0,14.7,996.4,2.2,0.0,2.2
14.0,14.0,2.0,47.0,500.0,44.0,14.9,995.7,1.7,0.0,3.6
3.0,5.0,2.0,16.0,300.0,88.0,14.9,994.8,2.7,0.0,3.9
3.0,10.0,5.0,14.0,300.0,88.0,14.3,993.9,2.8,0.0,4.4
6.0,6.0,5.0,24.0,400.0,74.0,13.6,993.1,3.4,0.0,1.7
10.0,10.0,3.0,29.0,400.0,65.0,12.8,992.5,4.0,0.0,0.9
14.0,14.0,4.0,29.0,400.0,58.0,10.9,991.8,4.8,0.0,0.7
13.0,26.0,3.0,42.0,500.0,39.0,11.4,992.1,6.1,0.0,1.2
15.0,27.0,4.0,48.0,700.0,38.0,12.5,992.3,6.5,0.0,0.5
13.0,16.0,4.0,44.0,600.0,49.0,15.7,992.6,3.8,0.0,3.6
11.0,21.0,2.0,18.0,300.0,95.0,18.1,992.7,2.8,0.0,3.7
9.0,17.0,2.0,12.0,300.0,105.0,18.9,992.5,2.7,0.0,2.4
9.0,16.0,2.0,13.0,300.0,103.0,20.9,992.0,3.6,0.0,2.4
14.0,17.0,3.0,19.0,300.0,102.0,22.5,991.3,4.5,0.0,1.6
13.0,17.0,3.0,23.0,400.0,104.0,23.1,990.3,2.5,0.0,1.4
13.0,13.0,4.0,23.0,300.0,106.0,24.3,989.6,3.6,0.0,1.4
21.0,52.0,4.0,34.0,400.0,108.0,24.6,988.6,3.8,0.0,2.7
9.0,25.0,4.0,30.0,400.0,111.0,26.7,987.9,4.4,0.0,3.3
19.0,42.0,2.0,31.0,400.0,110.0,27.4,987.8,3.1,0.0,1.9
21.0,66.0,2.0,46.0,500.0,101.0,26.6,987.8,3.8,0.0,1.3
31.0,98.0,3.0,97.0,800.0,55.0,24.2,988.1,7.3,0.0,0.7
46.0,135.0,4.0,148.0,1200.0,14.0,20.1,988.5,7.5,0.0,0.5
46.0,141.0,3.0,154.0,1700.0,12.0,17.3,989.1,9.7,0.0,0.3
56.0,98.0,4.0,144.0,1800.0,11.0,15.3,989.3,9.6,0.0,1.0
67.0,108.0,4.0,121.0,1600.0,8.0,14.2,989.6,9.4,0.0,0.4
47.0,125.0,6.0,105.0,1400.0,6.0,13.1,989.8,9.5,0.0,0.2
106.0,252.0,6.0,128.0,3300.0,11.0,12.5,990.1,9.7,0.0,0.7
94.0,186.0,6.0,118.0,2900.0,6.0,12.1,989.9,9.8,0.0,0.4
86.0,133.0,6.0,117.0,1600.0,3.0,11.6,989.9,9.7,0.0,0.4
64.0,73.0,6.0,108.0,700.0,2.0,10.9,990.0,9.0,0.0,0.5
45.0,52.0,6.0,68.0,700.0,15.0,10.6,990.4,8.7,0.0,0.9
34.0,71.0,6.0,69.0,700.0,13.0,12.8,990.4,9.2,0.0,0.9
34.0,84.0,4.0,67.0,800.0,16.0,16.1,990.8,8.1,0.0,0.9
32.0,58.0,4.0,64.0,700.0,28.0,18.1,990.8,6.9,0.0,1.5
33.0,77.0,4.0,70.0,700.0,36.0,21.0,990.7,6.5,0.0,0.6
67.0,79.0,4.0,63.0,300.0,44.1252,22.6,990.7,7.2,0.0,1.0
52.0,106.0,4.0,93.0,900.0,46.0,23.8,990.4,8.2,0.0,0.8
70.0,105.0,4.0,92.0,1000.0,71.0,25.2,989.6,7.3,0.0,1.6
68.0,131.0,7.0,97.0,900.0,99.0,27.7,989.0,7.5,0.0,1.4
98.0,161.0,9.0,95.0,800.0,152.0,28.2,988.6,8.5,0.0,1.5
102.0,158.0,13.0,80.0,800.0,204.0,30.0,987.8,10.0,0.0,1.9
86.0,128.0,12.0,47.0,600.0,204.0,30.9,987.7,9.7,0.0,1.8
70.0,135.0,12.0,50.0,700.0,215.0,30.2,987.5,11.7,0.0,0.9
74.0,152.0,10.0,85.0,1100.0,187.0,29.7,988.8,12.6,0.0,1.9
150.0,243.0,12.0,107.0,1100.0,197.0,26.0,989.9,14.5,0.0,0.7
177.0,235.0,11.0,149.0,1600.0,122.0,24.0,991.7,14.1,0.0,0.7
66.0,66.0,2.0,34.0,500.0,90.0,27.7,992.8,4.0,0.0,2.7
112.0,168.0,2.0,17.0,300.0,85.0,26.7,994.9,1.1,0.0,4.8
89.0,457.0,2.0,14.0,300.0,77.0,24.3,996.3,1.2,0.0,4.3
76.0,391.0,2.0,14.0,200.0,72.0,22.6,997.5,1.0,0.0,3.5
62.0,276.0,2.0,17.0,200.0,71.0,21.3,998.0,1.0,0.0,5.3
40.0,194.0,2.0,15.0,200.0,77.0,21.0,998.4,-2.2,0.0,6.3
15.0,79.0,2.0,12.0,200.0,85.0,20.3,999.1,-2.8,0.0,4.6
14.0,89.0,5.0,25.0,200.0,63.0,19.7,999.6,-2.0,0.0,4.3
11.0,41.0,7.0,20.0,200.0,69.0,19.5,1000.6,-2.2,0.0,4.0
8.0,38.0,9.0,20.0,300.0,69.0,18.9,1001.8,-0.5,0.0,4.9
12.0,31.0,8.0,23.0,300.0,68.0,19.8,1002.7,-0.3,0.0,6.7
10.0,28.0,8.0,22.0,300.0,73.0,21.0,1003.9,0.2,0.0,3.1
7.0,15.0,8.0,19.0,300.0,85.0,21.2,1004.5,0.9,0.0,3.2
8.0,44.0,3.0,25.0,300.0,80.0,21.8,1004.9,2.0,0.0,2.6
8.0,20.0,2.0,20.0,300.0,90.0,22.2,1005.1,1.8,0.0,2.5
3.0,17.0,2.0,17.0,300.0,99.0,23.0,1005.0,1.3,0.0,3.7
15.0,15.0,2.0,16.0,300.0,110.0,23.8,1004.0,2.6,0.0,1.7
17.0,19.0,2.0,17.0,300.0,116.0,25.0,1003.1,2.4,0.0,2.1
14.0,26.0,2.0,21.0,300.0,116.0,25.0,1002.7,1.1,0.0,2.4
6.0,25.0,2.0,26.0,300.0,118.0,25.4,1002.2,1.5,0.0,1.9
18.0,27.0,3.0,35.0,400.0,112.0,25.1,1002.2,1.9,0.0,1.1
21.0,35.0,3.0,48.0,500.0,101.0,25.4,1002.5,2.7,0.0,1.1
21.0,48.0,3.0,60.0,500.0,89.0,24.1,1003.0,4.4,0.0,1.1
29.0,83.0,4.0,73.0,600.0,75.0,20.6,1004.0,6.5,0.0,0.4
36.0,86.0,5.0,63.0,700.0,73.0,20.6,1005.2,7.9,0.0,0.7
44.0,87.0,4.0,96.0,900.0,36.0,21.7,1006.9,5.6,0.0,1.2
36.0,42.0,4.0,94.0,700.0,30.0,21.1,1007.3,3.8,0.0,1.6
27.0,45.0,4.0,41.0,400.0,63.0,20.9,1007.9,2.7,0.0,1.7
20.0,26.0,2.0,36.0,300.0,60.0,19.4,1007.5,4.7,0.0,0.7
14.0,26.0,2.0,32.0,300.0,48.0,19.5,1008.2,2.8,0.0,2.3
15.0,36.0,2.0,27.0,300.0,48.0,18.9,1008.9,3.9,0.0,1.5
13.0,29.0,2.0,30.0,200.0,58.0,19.2,1009.4,3.4,0.0,1.8
4.0,31.0,2.0,26.0,300.0,59.0,19.5,1010.2,2.4,0.0,2.6
